group,stimulus,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
c,1,-14.93,-13.84,-7.82,-11.0,-9.375,-8.78,-9.79,-7.79,-8.055,-6.04,-6.582,-3.07,-5.42,-7.41,-10.09,-2.986,-7.145,-6.46,-8.14,-4.395,-2.45,-0.3364,-5.598,-3.629,0.1588,-8.414,-9.28,-4.484,-4.945,-10.45,-7.93,-13.49,-7.82,-11.0,-7.645,-8.51,-10.09,-7.41,-14.26,-6.46,-7.145,-5.332,-8.09,-6.227,-10.484,-8.414,-9.28,-9.79,-5.598,-3.629,-10.85,-6.645,-3.348,-3.223,-8.22,-8.63,-2.986,-9.13,-10.44,-3.527,-4.96,0.1588,-17.77,-17.61
c,1,-9.98,-16.28,-12.66,-16.06,-10.72,-11.68,-11.43,-10.77,-8.695,-10.49,-6.48,-5.39,-2.738,-11.586,-11.8,-4.32,-3.541,-9.58,-2.832,-6.805,-0.257,-2.742,-1.369,-6.055,-1.828,-7.508,-3.553,-1.977,-3.664,-4.83,-4.434,-16.83,-12.66,-16.06,-8.38,-10.11,-11.8,-11.586,-15.33,-9.58,-3.541,-8.82,-3.852,-9.56,-8.516,-7.508,-3.553,-11.43,-1.369,-6.055,2.43,-5.5,-0.707,-6.05,-4.27,-4.727,-4.32,-6.77,-4.242,-2.506,-3.904,-1.828,-14.32,-14.15
c,1,4.348,5.81,2.91,2.727,4.953,7.625,6.367,4.887,2.354,-0.6387,-1.869,4.426,0.755,-4.637,-3.914,3.408,-1.298,0.6055,0.276,-2.115,1.245,2.176,-0.01478,-0.8735,1.915,-4.617,-2.195,0.3677,3.215,0.2947,2.168,12.13,2.91,2.727,0.3464,2.85,-3.914,-4.637,6.14,0.6055,-1.298,-4.258,-3.975,7.824,4.363,-4.617,-2.195,6.367,-0.01478,-0.8735,-0.841,-1.016,-1.091,0.3484,2.465,-1.735,3.408,1.901,1.707,1.651,3.113,1.915,-11.75,-11.67
c,1,-11.64,-12.61,-8.94,-12.125,-6.84,-7.42,-7.406,-5.81,-2.383,-4.035,-2.846,-0.5176,-3.1,-9.36,-6.098,-1.635,-1.182,-1.447,-3.559,-6.246,-2.11,-2.959,-2.084,-4.3,-2.035,-10.83,-4.562,-14.22,-5.105,-11.266,-10.01,-15.65,-8.94,-12.125,-3.074,-4.97,-6.098,-9.36,-13.7,-1.447,-1.182,-4.05,-3.166,-3.654,-3.758,-10.83,-4.562,-7.406,-2.084,-4.3,-11.66,-10.7,-0.775,-2.576,-15.32,-12.69,-1.635,-9.14,-10.445,-8.01,-5.152,-2.035,-15.01,-14.93
c,1,-3.025,-1.035,-3.188,-4.53,-0.1179,-0.8774,-1.584,-0.497,0.1138,-4.676,-9.5,1.807,0.7783,-8.61,-11.23,3.176,-3.936,-1.647,-14.53,-7.324,-8.125,-5.55,-12.664,-5.37,-6.586,-8.21,-17.42,-9.98,-14.516,-12.61,-18.03,1.096,-3.188,-4.53,-4.29,-4.703,-11.23,-8.61,-0.504,-1.647,-3.936,-5.168,-13.19,-0.006294,0.2437,-8.21,-17.42,-1.584,-12.664,-5.37,-19.92,-8.56,-2.959,0.3008,-20.05,-8.75,3.176,-12.875,-16.02,-11.79,-14.61,-6.586,-15.51,-15.6
c,1,-1.852,-2.303,-6.574,-3.203,-5.605,-4.96,-5.285,-6.0,-7.973,-4.684,-5.81,-3.945,-3.432,-3.082,-9.125,-3.682,-4.56,-4.77,-2.719,0.4292,-1.033,-0.2443,-2.111,-0.3452,-0.75,0.3623,-5.484,2.877,-0.7046,1.514,1.801,-5.594,-6.574,-3.203,-7.086,-5.21,-9.125,-3.082,-2.123,-4.77,-4.56,-1.253,-4.258,-5.83,-6.082,0.3623,-5.484,-5.285,-2.111,-0.3452,-3.533,2.064,-2.486,-2.979,0.519,2.355,-3.682,0.02101,2.617,0.7446,-0.8486,-0.75,-4.047,-4.008
c,1,-1.108,-1.753,-2.746,-0.3755,-5.07,-3.787,-5.508,-2.207,-4.66,2.084,-3.059,-3.176,-3.777,3.23,-4.22,-4.26,-3.174,0.9746,-1.826,4.23,0.4678,0.8413,-0.2961,3.102,1.052,5.89,-3.184,2.584,1.427,4.703,1.516,0.1787,-2.746,-0.3755,-4.094,-2.127,-4.22,3.23,-2.2,0.9746,-3.174,2.473,-2.018,-3.67,-5.59,5.89,-3.184,-5.508,-0.2961,3.102,5.54,4.78,-0.7534,3.135,0.849,5.035,-4.26,4.824,2.977,1.741,1.548,1.052,2.592,2.674
c,1,-6.723,-3.713,-4.516,-4.316,-4.605,-5.01,-4.543,-7.375,-10.96,-1.633,-1.591,-5.793,-7.566,1.094,-6.016,-5.965,-5.01,-7.105,1.714,3.76,1.803,4.18,1.101,3.176,5.33,3.082,3.588,-3.424,5.57,4.754,5.535,-4.297,-4.516,-4.316,-3.707,-2.695,-6.016,1.094,-4.156,-7.105,-5.01,0.9746,0.5435,-5.945,-8.79,3.082,3.588,-4.543,1.101,3.176,-0.5303,4.074,-3.992,-6.02,-1.347,5.203,-5.965,3.074,5.12,5.49,5.758,5.33,-0.6406,-0.7144
c,1,-4.414,-5.832,-5.53,-6.973,-12.41,-13.195,-10.93,-13.66,-13.9,-14.96,-16.08,-10.66,-6.7,-20.47,-17.92,-10.85,-10.96,-13.41,-19.94,-20.12,-14.266,-15.46,-17.17,-14.42,-13.516,-23.64,-20.16,-13.84,-19.34,-25.77,-26.47,10.74,-5.53,-6.973,-10.29,-9.54,-17.92,-20.47,-4.77,-13.41,-10.96,-15.72,-17.12,-11.49,-11.47,-23.64,-20.16,-10.93,-17.17,-14.42,-14.64,-19.34,-14.12,-13.83,-12.03,-24.83,-10.85,-22.38,-27.14,-18.31,-19.73,-13.516,-20.36,-19.17
c,1,1.773,0.5005,5.83,2.72,-1.417,-0.63,-2.236,-10.94,-3.441,1.791,4.387,-0.8467,-1.66,1.71,2.143,-1.22,-0.1837,-2.252,1.176,2.906,-0.997,2.068,-0.1403,2.871,0.3271,6.203,7.15,-1.369,-0.932,7.242,6.402,7.71,5.83,2.72,4.617,1.514,2.143,1.71,-0.2197,-2.252,-0.1837,3.256,4.535,-2.547,-2.611,6.203,7.15,-2.236,-0.1403,2.871,-2.422,4.594,-2.3,-0.898,3.176,9.87,-1.22,-2.865,6.312,1.964,-1.023,0.3271,5.195,5.234
c,1,-3.662,1.261,1.544,0.623,-2.33,-1.92,-1.617,-4.387,-1.88,-5.617,-7.69,-1.77,-2.723,-8.836,-5.984,-1.549,-5.215,-6.96,-9.125,-6.63,-3.678,-3.834,-6.844,-4.344,-2.23,-8.44,-11.664,-2.76,-4.742,-6.94,-9.516,14.88,1.544,0.623,-4.492,-5.88,-5.984,-8.836,1.248,-6.96,-5.215,-6.79,-9.414,-2.047,-1.8,-8.44,-11.664,-1.617,-6.844,-4.344,-6.727,-3.652,-3.951,-1.782,-9.83,-5.62,-1.549,-4.117,-8.44,-0.011795,-4.85,-2.23,-10.836,-10.25
c,1,-14.24,-10.54,-12.23,-7.23,-8.88,-6.734,-8.04,-5.418,-6.297,0.5386,-4.723,-2.559,-2.76,4.57,-9.336,-1.624,-4.348,-3.371,-2.514,6.35,-0.8076,1.208,-1.994,3.662,0.5713,11.625,-1.537,5.49,2.197,11.984,10.51,-19.45,-12.23,-7.23,-8.49,-6.297,-9.336,4.57,-13.07,-3.371,-4.348,4.63,-4.934,-5.133,-5.734,11.625,-1.537,-8.04,-1.994,3.662,0.626,10.69,-1.693,-0.501,5.4,17.14,-1.624,6.223,10.24,4.754,2.082,0.5713,-6.59,-6.617
c,1,-9.56,2.814,-9.67,8.82,-7.016,-0.1287,-3.518,4.168,-12.93,10.08,-5.684,-1.182,-7.63,15.35,-2.908,-4.043,-9.305,4.38,3.02,20.45,1.881,9.3,1.517,15.95,5.27,28.12,6.54,23.55,11.17,30.17,25.9,-13.52,-9.67,8.82,-11.29,5.68,-2.908,15.35,-2.32,4.38,-9.305,15.086,-2.248,-0.8384,-9.945,28.12,6.54,-3.518,1.517,15.95,8.31,27.11,-3.672,4.387,20.02,36.4,-4.043,19.06,28.17,15.71,11.02,5.27,0.4202,0.353
c,1,-8.44,-9.95,-7.473,-10.32,-4.76,-6.113,-4.85,-3.879,-1.303,-6.137,-8.27,0.9253,1.41,-10.086,-10.41,3.021,-2.172,-2.28,-8.805,-6.71,-3.518,-4.637,-6.082,-6.27,-3.047,-11.17,-12.12,-11.11,-8.33,-11.266,-14.4,-9.44,-7.473,-10.32,-5.434,-6.227,-10.41,-10.086,-10.39,-2.28,-2.172,-5.918,-8.19,-2.607,-0.3157,-11.17,-12.12,-4.85,-6.082,-6.27,-2.775,-8.21,-0.555,0.7007,-13.15,-10.74,3.021,-9.1,-13.17,-8.41,-8.19,-3.047,-17.17,-17.05
c,1,14.1,13.086,16.67,13.66,11.31,9.04,10.15,7.11,9.445,5.812,10.52,2.406,5.44,8.72,15.0,2.812,7.6,4.88,6.31,4.0,1.479,-0.3665,3.305,0.7705,0.4194,6.992,10.195,1.901,6.08,9.05,8.57,17.39,16.67,13.66,13.0,8.98,15.0,8.72,13.35,4.88,7.6,4.496,6.574,7.266,8.195,6.992,10.195,10.15,3.305,0.7705,7.117,3.885,2.406,-1.44,10.01,6.195,2.812,3.895,7.863,1.897,4.227,0.4194,15.125,15.9
c,1,6.637,9.2,6.29,7.09,1.61,4.64,3.387,3.05,1.132,3.479,1.063,0.7695,-0.632,5.246,2.44,-0.3772,0.2454,1.732,1.084,2.78,0.8716,0.5522,0.3906,1.046,1.2295,2.691,1.489,1.402,2.148,0.848,2.137,14.6,6.29,7.09,3.033,5.832,2.44,5.246,6.758,1.732,0.2454,2.088,0.129,2.262,0.01648,2.691,1.489,3.387,0.3906,1.046,0.982,2.143,0.0438,-0.2969,2.947,1.553,-0.3772,1.461,1.8125,1.004,1.1875,1.2295,3.521,3.781
c,1,1.832,4.02,1.963,3.79,3.455,5.598,5.035,4.39,4.773,2.475,2.389,2.37,3.22,2.375,1.788,2.625,3.52,1.319,-0.4873,-0.6597,-0.1069,-1.35,-0.8857,-0.6533,-0.541,-1.8125,-0.681,2.68,-3.646,-8.44,-5.984,-0.2852,1.963,3.79,4.12,5.316,1.788,2.375,2.695,1.319,3.52,0.1146,0.5923,4.656,3.805,-1.8125,-0.681,5.035,-0.8857,-0.6533,-1.956,-1.897,1.335,-0.7827,-4.203,-4.117,2.625,-2.104,-5.668,-1.812,-1.711,-0.541,-1.338,-1.362
c,1,-1.211,-4.22,1.7295,-7.855,-0.789,-3.244,-1.59,-0.837,0.2603,-2.936,1.596,-0.6562,0.939,-3.826,-1.991,-0.1533,1.039,-1.043,2.92,0.2444,3.188,2.217,2.168,0.5425,2.031,-1.141,3.895,-1.243,2.785,3.312,1.575,0.507,1.7295,-7.855,1.369,-3.648,-1.991,-3.826,-2.652,-1.043,1.039,-0.9746,-0.02661,-0.866,0.288,-1.141,3.895,-1.59,2.168,0.5425,2.557,0.3477,1.217,0.865,2.043,-2.072,-0.1533,2.191,0.713,2.98,3.715,2.031,6.33,6.6
c,1,-5.957,-3.256,-7.82,-4.125,-5.395,-3.586,-4.418,-5.227,-4.53,-1.733,-7.52,-2.201,-2.781,-0.2334,-3.592,-2.611,-3.646,-2.498,-2.174,1.698,-0.3262,1.556,-1.382,1.192,0.585,1.004,-4.035,0.8623,0.4465,2.004,1.446,-17.92,-7.82,-4.125,-1.088,-4.336,-3.592,-0.2334,-4.91,-2.498,-3.646,0.2358,-5.793,-3.863,-5.043,1.004,-4.035,-4.418,-1.382,1.192,-1.1045,2.271,-1.744,-0.3726,0.74,3.607,-2.611,9.125,2.66,2.396,-0.197,0.585,-15.516,-16.12
c,1,8.35,5.63,12.016,3.08,5.355,2.86,4.285,0.3467,7.22,0.881,9.38,0.01848,3.44,-0.1249,10.12,1.29,6.598,-0.707,6.07,1.294,3.479,0.2406,4.66,0.1654,2.053,2.896,8.04,5.63,7.598,7.2,8.22,16.95,12.016,3.08,11.02,0.381,10.12,-0.1249,6.08,-0.707,6.598,-0.898,7.145,1.402,4.26,2.896,8.04,4.285,4.66,0.1654,6.51,3.826,2.871,-1.497,9.44,6.82,1.29,5.63,7.137,3.043,5.47,2.053,13.086,13.625
c,1,6.85,7.348,9.664,3.47,3.303,1.512,1.616,-1.772,2.783,0.657,4.863,-2.629,0.379,2.55,8.27,-0.8467,2.213,-2.283,4.28,0.538,0.4602,-0.916,2.299,-1.154,0.234,3.746,5.504,4.59,3.768,3.174,5.133,14.586,9.664,3.47,7.035,0.982,8.27,2.55,6.984,-2.283,2.213,0.6543,5.605,-2.04,0.516,3.746,5.504,1.616,2.299,-1.154,2.953,1.99,0.912,-2.387,6.13,3.521,-0.8467,5.32,4.92,0.458,2.37,0.234,13.49,14.19
c,1,7.184,3.586,8.25,-1.243,4.61,1.734,3.469,-0.701,4.598,-0.12286,3.82,-0.328,2.336,-0.01974,2.63,1.094,3.23,-1.199,3.443,0.361,0.382,-1.683,1.039,-2.076,-0.3057,2.648,5.65,3.434,5.184,7.973,9.14,13.64,8.25,-1.243,7.293,-1.436,2.63,-0.01974,4.582,-1.199,3.23,-0.9824,2.93,0.4473,3.496,2.648,5.65,3.469,1.039,-2.076,5.17,1.864,0.7036,-2.012,8.98,6.758,1.094,5.652,8.1,0.3533,2.252,-0.3057,8.52,8.984
c,1,13.41,10.984,14.945,9.805,7.87,5.316,6.676,1.942,8.12,5.17,10.02,0.6953,4.605,7.688,15.92,1.998,7.723,0.915,6.195,2.654,1.042,-1.542,3.424,0.05847,0.1061,5.176,9.66,0.6167,1.745,-4.574,1.951,18.28,14.945,9.805,11.25,5.93,15.92,7.688,12.06,0.915,7.723,3.557,9.03,2.531,5.81,5.176,9.66,6.676,3.424,0.05847,6.76,0.5586,2.611,-1.0625,4.305,0.3284,1.998,-1.851,0.7744,-0.7754,1.161,0.1061,20.25,20.97
c,1,6.1,7.242,4.77,5.402,3.29,4.707,4.83,1.928,2.723,4.75,2.094,0.645,1.0,6.312,-0.2754,-0.2588,0.694,1.781,4.094,6.32,2.865,2.502,2.883,3.508,2.562,7.83,4.516,7.984,9.04,5.46,8.82,1.832,4.77,5.402,3.195,4.94,-0.2754,6.312,7.305,1.781,0.694,6.094,2.744,1.934,1.622,7.83,4.516,4.83,2.883,3.508,7.242,7.375,0.6206,0.1455,7.4,7.74,-0.2588,10.125,8.68,5.6,6.676,2.562,2.492,2.654
c,1,7.613,7.28,7.336,3.328,5.836,5.645,5.074,4.582,3.873,1.206,3.318,2.424,2.914,3.902,6.13,2.086,2.834,2.182,1.571,1.536,-0.04175,0.3262,0.5312,0.575,-0.545,2.514,3.252,-2.467,1.119,-5.08,0.867,13.47,7.336,3.328,4.633,3.584,6.13,3.902,7.633,2.182,2.834,1.628,2.553,4.99,3.904,2.514,3.252,5.074,0.5312,0.575,3.244,0.2742,0.447,0.3186,2.188,-1.64,2.086,-0.2585,-0.4717,0.5356,1.044,-0.545,8.45,8.69
c,1,-0.943,-1.331,-1.667,-1.982,-2.047,-2.088,-3.203,-1.265,-2.674,0.665,-1.58,-1.332,-2.533,0.1487,0.00732,-2.328,-1.856,-0.67,1.001,4.52,1.509,2.01,1.34,3.176,1.368,5.35,1.415,7.81,6.062,9.164,8.18,4.64,-1.667,-1.982,-1.637,-1.614,0.00732,0.1487,-2.543,-0.67,-1.856,1.283,-1.194,-2.418,-3.27,5.35,1.415,-3.203,1.34,3.176,2.566,5.465,-0.0674,-0.1937,6.223,6.91,-2.328,7.117,7.9,4.742,3.867,1.368,-1.656,-1.638
c,1,1.067,-1.395,0.621,2.236,3.008,2.14,1.931,1.955,2.428,-0.4775,2.652,0.4788,2.256,0.2825,3.164,0.7295,2.588,0.3083,2.918,-0.9243,0.2194,-1.276,0.939,-1.71,-1.08,1.126,2.879,1.067,1.045,0.8223,0.1704,-3.918,0.621,2.236,1.97,1.238,3.164,0.2825,0.862,0.3083,2.588,-0.0335,2.557,2.588,2.695,1.126,2.879,1.931,0.939,-1.71,1.723,-0.688,1.772,-1.645,0.261,-0.23,0.7295,0.01376,0.1941,-0.6772,0.859,-1.08,0.4182,0.4666
c,1,5.07,4.03,4.176,4.95,3.791,0.917,2.002,-1.664,0.834,-2.332,0.3003,-1.424,0.9214,0.02843,1.574,-0.3694,0.816,-1.77,0.2668,-0.03967,0.747,-0.1138,0.5347,-0.7607,-0.1018,0.1056,0.4026,0.747,2.701,1.226,1.855,15.08,4.176,4.95,0.727,-0.4238,1.574,0.02843,5.145,-1.77,0.816,-0.67,0.3362,-0.379,0.796,0.1056,0.4026,2.002,0.5347,-0.7607,2.219,-0.1974,0.126,-1.058,1.721,-0.1725,-0.3694,1.634,1.468,1.622,1.525,-0.1018,2.633,2.824
c,1,7.39,9.125,6.55,8.3,4.582,5.082,4.67,3.662,1.977,4.984,3.229,0.749,1.609,8.69,6.695,-0.2487,1.949,2.5,3.791,3.414,1.778,0.2269,2.248,1.591,0.981,6.637,5.336,5.777,6.965,4.504,9.16,4.96,6.55,8.3,3.137,6.97,6.695,8.69,8.414,2.5,1.949,4.984,3.719,2.768,1.852,6.637,5.336,4.67,2.248,1.591,6.02,4.324,0.7866,0.1099,8.164,5.35,-0.2487,4.168,7.66,1.572,3.59,0.981,9.39,9.35
c,1,-1.627,-0.785,-1.433,6.37,-1.802,0.1151,-0.7295,-0.504,-1.006,0.00343,-1.3125,-0.71,-0.992,0.4316,-0.4714,-0.4585,-0.82,-1.342,-1.068,-0.585,0.1895,-0.1107,-1.018,-0.838,0.7197,-0.892,0.1909,1.105,1.588,-1.498,0.804,0.05804,-1.433,6.37,-1.32,1.221,-0.4714,0.4316,-0.4102,-1.342,-0.82,-0.585,-1.77,-1.115,-1.407,-0.892,0.1909,-0.7295,-1.018,-0.838,-0.1937,0.2546,-0.64,-0.8647,0.86,0.1486,-0.4585,0.9985,0.7646,0.4915,1.098,0.7197,1.622,1.726
c,1,0.4124,-2.975,2.664,-5.793,0.9077,-2.545,-0.822,-2.695,2.266,-3.12,4.39,-2.344,1.119,-2.096,6.1,-0.587,3.15,-3.799,2.094,-2.863,-0.6523,-3.777,1.177,-4.2,-2.719,0.6406,3.887,-0.2727,1.782,2.555,2.387,0.2864,2.664,-5.793,3.467,-3.217,6.1,-2.096,-1.439,-3.799,3.15,-3.209,3.154,-1.526,1.31,0.6406,3.887,-0.822,1.177,-4.2,2.195,-1.577,0.3389,-4.016,3.646,0.3274,-0.587,-2.654,1.415,-2.766,-0.1932,-2.719,12.875,13.52
c,1,0.189,0.4983,-1.26,2.2,-1.716,0.359,-0.3777,0.5776,-2.334,1.616,-1.704,-0.8647,-2.049,1.327,-0.97,-1.928,-2.14,0.2617,2.12,1.767,1.384,0.401,0.824,0.06384,0.9604,3.648,3.85,6.44,5.188,7.125,6.64,-5.53,-1.26,2.2,-1.576,0.9805,-0.97,1.327,0.4158,0.2617,-2.14,1.869,0.81,-0.4866,-2.383,3.648,3.85,-0.3777,0.824,0.06384,2.049,3.115,-0.1718,-0.767,5.258,5.906,-1.928,5.13,6.656,2.78,3.05,0.9604,0.676,0.549
c,1,-0.736,-0.7046,-2.332,-2.748,-0.02312,0.3057,1.072,-0.3438,0.1292,-1.055,-0.9087,-0.3713,-0.0643,0.1915,-1.715,0.808,-1.023,-1.151,-1.289,0.573,-0.974,-1.432,-1.937,-1.733,-1.058,2.924,-0.1616,-0.6304,-1.019,2.23,0.412,-7.156,-2.332,-2.748,-0.93,-1.643,-1.715,0.1915,0.07935,-1.151,-1.023,-0.1422,-0.2365,0.513,0.445,2.924,-0.1616,1.072,-1.937,-1.733,-3.506,1.29,-0.825,-1.749,-0.6167,3.113,0.808,-0.75,1.362,-1.464,-1.33,-1.058,-3.914,-3.951
c,1,3.367,3.795,2.617,3.29,4.363,4.156,4.08,3.27,2.943,0.4148,2.908,0.6455,2.912,2.19,2.826,1.259,2.738,0.931,4.15,-0.058,2.6,0.6,3.266,-0.3303,1.084,0.888,4.555,0.7534,1.764,-2.916,0.9526,5.42,2.617,3.29,3.352,3.137,2.826,2.19,4.715,0.931,2.738,0.688,3.871,3.395,4.27,0.888,4.555,4.08,3.266,-0.3303,2.562,-0.06854,1.703,-0.6084,1.7,-0.536,1.259,1.83,0.475,1.5205,2.514,1.084,3.049,3.084
c,1,-3.133,-1.436,-5.24,-5.168,-2.908,-1.655,-1.581,-2.16,-1.489,-2.32,-4.484,-0.595,-0.4678,-4.39,-3.031,-0.407,-1.611,-1.445,-1.789,-1.55,0.306,0.3643,-1.165,-0.548,1.395,-2.037,-2.264,0.665,0.714,0.982,-0.3782,4.117,-5.24,-5.168,-2.826,-3.85,-3.031,-4.39,-3.244,-1.445,-1.611,-2.914,-4.03,-1.287,-1.605,-2.037,-2.264,-1.581,-1.165,-0.548,-1.522,0.0752,-0.2233,-0.003986,-0.899,0.1515,-0.407,0.398,-0.4033,0.5596,0.636,1.395,-6.777,-6.883
c,1,13.42,11.64,14.98,5.617,11.9,10.43,11.67,6.887,10.18,3.645,9.81,3.861,6.363,6.9,13.13,3.734,8.07,3.47,4.445,1.642,0.2766,-1.232,2.424,-0.2559,-1.158,2.959,7.008,-0.799,2.508,0.1687,2.41,15.84,14.98,5.617,12.1,7.2,13.13,6.9,12.08,3.47,8.07,3.855,6.42,9.08,9.22,2.959,7.008,11.67,2.424,-0.2559,4.33,0.79,2.158,-0.258,3.887,0.0652,3.734,-0.635,1.838,-0.639,1.224,-1.158,16.36,16.94
c,1,0.547,4.414,-1.054,4.29,-0.2179,2.684,1.124,1.38,-0.6304,-0.2717,-1.653,0.4133,0.7393,2.113,0.3118,0.9478,-0.9326,0.489,-3.156,1.484,-1.387,0.2837,-2.277,0.388,-0.4578,4.312,-3.59,3.945,-2.727,-2.768,-2.111,2.75,-1.054,4.29,-1.364,3.818,0.3118,2.113,2.129,0.489,-0.9326,2.414,-2.428,1.697,-0.5093,4.312,-3.59,1.124,-2.277,0.388,-1.544,1.931,-0.2073,-0.384,-1.454,2.535,0.9478,0.002556,-1.438,0.9565,-2.559,-0.4578,-2.098,-2.05
c,1,5.13,1.784,4.973,2.23,3.762,2.88,3.156,3.348,2.934,0.01148,1.587,0.895,2.123,1.191,4.56,1.062,1.906,0.975,-1.056,-0.565,-1.252,-0.1843,-0.9224,-0.2551,-0.4285,-2.072,0.10614,2.408,-0.88,-5.53,-2.965,-5.48,4.973,2.23,3.3,4.195,4.56,1.191,4.0,0.975,1.906,0.5903,-0.794,3.172,3.129,-2.072,0.10614,3.156,-0.9224,-0.2551,0.2986,0.619,0.9385,-0.5977,-1.782,-1.523,1.062,-0.7715,-2.525,1.482,-0.4546,-0.4285,7.918,8.34
c,1,7.98,7.9,8.195,7.957,5.88,3.926,5.023,3.201,4.35,3.445,5.89,0.09216,2.264,5.445,4.35,0.2008,3.867,0.951,4.496,2.328,2.027,0.084,3.232,0.01465,0.551,3.828,5.72,1.603,5.047,8.58,4.773,12.15,8.195,7.957,6.29,3.814,4.35,5.445,7.684,0.951,3.867,2.367,4.96,2.365,3.658,3.828,5.72,5.023,3.232,0.01465,4.707,2.066,1.497,-1.206,4.33,2.553,0.2008,2.906,4.62,1.576,3.414,0.551,7.71,8.21
c,1,-5.4,-4.992,0.7344,-3.115,-4.13,-2.652,-2.918,-2.277,-4.766,-2.826,-3.523,-0.686,-0.865,-5.523,-8.08,-0.3198,-3.932,-3.742,-1.322,-3.246,0.2186,0.5703,-1.615,-1.583,0.5635,-4.387,-2.562,-2.29,-0.5156,-3.926,-2.84,-1.9795,0.7344,-3.115,-4.914,-2.256,-8.08,-5.523,-11.39,-3.742,-3.932,-2.99,-3.928,-2.564,-3.217,-4.387,-2.562,-2.918,-1.615,-1.583,-1.086,-3.498,-0.297,-0.1426,-9.47,-2.371,-0.3198,-1.712,-4.477,-1.589,0.4365,0.5635,-6.78,-7.207
c,1,8.01,11.99,23.48,6.76,11.47,9.82,10.22,5.05,10.32,0.653,2.617,2.541,5.18,0.2423,-2.613,4.39,6.02,3.764,-5.348,-6.734,-2.754,-6.363,-3.361,-5.723,-3.42,-9.2,-8.37,-14.42,-12.56,-17.17,-16.61,9.45,23.48,6.76,7.555,3.953,-2.613,0.2423,5.695,3.764,6.02,-3.01,-2.025,7.582,9.33,-9.2,-8.37,10.22,-3.361,-5.723,-11.15,-13.664,0.1582,0.3071,-21.17,-22.2,4.39,-13.41,-18.0,-10.55,-6.992,-3.42,1.074,1.067
c,1,2.076,-7.93,-2.6,-8.21,-7.957,-10.51,-8.48,-9.484,-7.43,-5.637,-0.5557,-2.725,-2.89,-7.08,5.375,-3.12,-2.818,-3.793,2.955,-0.307,1.88,1.678,1.113,0.9604,2.406,-0.3545,3.406,2.85,4.6,1.807,1.885,5.445,-2.6,-8.21,-3.38,-9.56,5.375,-7.08,6.906,-3.793,-2.818,-3.045,-0.4775,-10.016,-7.24,-0.3545,3.406,-8.48,1.113,0.9604,4.152,1.33,0.3376,0.0147,2.982,-39.38,-3.12,1.839,2.33,1.582,4.08,2.406,-0.2964,-0.4724
c,1,-11.42,-14.36,-9.69,-16.28,-11.64,-9.23,-11.05,-7.223,-8.336,-7.082,-6.973,-2.807,-1.913,-10.6,-7.082,-1.651,-7.387,-3.55,-3.312,-5.13,-0.3645,0.2029,-2.107,-2.193,0.2467,-7.082,-4.812,-5.92,-7.54,-7.785,-6.79,-25.9,-9.69,-16.28,-8.195,-8.51,-7.082,-10.6,-25.08,-3.55,-7.387,-5.99,-5.066,-6.742,-7.902,-7.082,-4.812,-11.05,-2.107,-2.193,-3.09,-6.56,-0.762,-2.172,-7.22,1.891,-1.651,-5.336,-8.1,-2.166,-2.604,0.2467,-10.81,-11.33
c,1,13.37,12.69,9.875,13.49,7.07,7.477,6.52,5.492,4.363,1.826,1.125,3.121,3.158,0.662,-2.145,5.008,1.289,2.754,-3.152,-3.945,-2.262,-1.971,-3.824,-3.537,-3.52,-3.385,-3.225,-10.21,-13.64,-8.875,-10.234,31.84,9.875,13.49,4.195,5.94,-2.145,0.662,14.2,2.754,1.289,-0.9717,0.03134,5.02,5.535,-3.385,-3.225,6.52,-3.824,-3.537,-8.414,-6.074,0.3962,0.178,-10.9,-11.3,5.008,-10.03,-9.4,-9.836,-7.05,-3.52,0.5054,0.576
c,1,-0.2181,-7.59,2.744,-13.1,-8.46,-7.3,-7.043,-6.844,-6.766,-7.367,-9.016,-0.871,-4.04,-12.445,-6.086,-1.034,-4.72,-1.294,-9.65,-7.566,-3.377,-2.152,-4.418,-4.746,-1.872,-11.13,-11.93,-9.695,-16.11,-14.64,-13.71,4.48,2.744,-13.1,-9.03,-9.03,-6.086,-12.445,-4.324,-1.294,-4.72,-6.465,-6.035,-5.2,-6.49,-11.13,-11.93,-7.043,-4.418,-4.746,-11.28,-11.79,-1.194,0.1857,-10.43,-13.89,-1.034,-9.6,-12.73,-4.77,-6.633,-1.872,-8.02,-8.54
