group,stimulus,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
a,2,1.365,2.084,2.195,-0.1627,0.952,0.4985,0.658,0.3381,1.611,-1.147,0.152,-0.4597,0.3423,-0.146,2.533,0.5034,0.2051,-4.082,1.359,-0.32,-0.806,-1.094,-0.00843,1.363,1.712,-1.461,2.188,3.365,7.727,0.4905,-3.135,5.215,2.195,-0.1627,0.6367,-0.166,2.533,-0.146,1.215,-4.082,0.2051,-1.4375,0.2338,-0.02034,0.5044,-1.461,2.188,0.658,-0.00843,1.363,4.93,-4.285,1.285,-2.719,4.305,-2.857,0.5034,2.23,4.33,13.29,0.957,1.712,-3.168,6.418
a,2,-2.553,-4.59,-3.354,-3.41,-4.11,-3.088,-2.967,-2.84,-1.936,-3.236,-2.594,-2.588,-0.4072,-5.33,-7.766,-0.8965,-1.543,0.2142,-1.293,-2.445,1.02,0.2905,-2.018,-16.52,1.34,-4.03,0.06235,4.105,6.516,-7.43,-8.1,-0.467,-3.354,-3.41,-2.326,-2.844,-7.766,-5.33,-2.82,0.2142,-1.543,-2.867,-3.025,-3.658,-1.986,-4.03,0.06235,-2.967,-2.018,-16.52,2.268,0.8906,-1.516,-1.702,-7.41,-0.9077,-0.8965,-2.379,-6.527,-1.481,0.823,1.34,-8.08,-17.6
a,2,-0.811,-0.991,-1.558,-1.492,-9.7,2.188,1.744,1.266,1.072,-2.154,-0.312,1.079,3.512,-3.158,-2.041,2.238,0.9854,-2.123,-1.548,-3.303,-0.1805,-1.22,-1.669,-2.17,-0.9907,-4.984,0.7495,-0.9883,-1.596,-12.5,-9.54,-8.91,-1.558,-1.492,0.3506,-0.1564,-2.041,-3.158,-0.0829,-2.123,0.9854,-1.981,-0.9326,0.512,2.94,-4.984,0.7495,1.744,-1.669,-2.17,-3.232,-7.023,-1.756,-1.535,-2.795,-10.11,2.238,-4.844,-6.836,-12.37,-2.535,-0.9907,-9.61,-8.055
a,2,-0.2433,1.453,-1.535,2.244,1.203,2.559,1.936,2.465,2.168,0.6807,-1.588,2.215,1.704,-0.593,-4.48,2.137,0.9565,2.793,-1.418,-0.4177,-1.385,-0.7773,-1.362,0.5747,-0.951,-0.3984,-5.88,-6.65,-3.648,-7.93,-4.88,-3.348,-1.535,2.244,0.689,2.346,-4.48,-0.593,0.522,2.793,0.9565,0.9526,-2.207,3.646,1.868,-0.3984,-5.88,1.936,-1.362,0.5747,-0.6074,-1.613,0.6143,0.954,-7.445,-2.95,2.137,-6.31,-11.0,-7.887,-2.25,-0.951,-4.957,-18.81
a,2,0.4714,1.172,1.452,1.74,3.436,2.89,2.756,2.646,3.703,-0.835,3.113,3.172,4.086,1.264,-1.024,3.729,4.727,-1.431,2.326,1.062,1.439,1.715,2.043,4.938,2.082,-0.581,-1.062,3.174,9.39,-3.38,-7.125,-6.344,1.452,1.74,4.59,2.684,-1.024,1.264,0.8438,-1.431,4.727,2.729,2.375,1.688,3.713,-0.581,-1.062,2.756,2.043,4.938,-1.83,-3.666,2.744,1.107,1.961,-3.812,3.729,-1.711,-3.395,3.922,0.97,2.082,-7.203,-1.989
a,2,-4.81,-6.2,-2.848,-4.15,-2.031,-2.367,-3.52,-2.176,-1.422,-2.062,-1.207,0.3765,-0.7456,-3.828,-3.357,0.2041,-0.3198,-3.93,-0.984,-2.361,0.1965,-0.3445,0.1304,5.324,0.3433,-4.457,-6.227,-25.6,3.514,-9.0,-3.564,-8.22,-2.848,-4.15,-1.014,-2.018,-3.357,-3.828,-4.137,-3.93,-0.3198,-2.39,-1.662,-2.314,-1.677,-4.457,-6.227,-3.52,0.1304,5.324,1.059,-8.18,1.384,-0.2595,-2.498,-3.945,0.2041,-0.541,-2.143,-2.256,-0.0571,0.3433,-3.57,-4.992
a,2,3.559,2.264,3.406,1.275,1.831,2.78,2.422,1.966,1.452,1.775,2.229,0.6045,1.406,1.399,-0.516,1.241,1.586,2.504,3.0,-0.1761,1.4795,0.2969,1.085,-7.344,1.085,1.36,9.64,6.66,7.824,-3.645,0.814,3.568,3.406,1.275,1.609,2.748,-0.516,1.399,3.275,2.504,1.586,1.433,2.85,2.047,2.215,1.36,9.64,2.422,1.085,-7.344,5.586,2.33,0.901,0.1735,6.36,2.686,1.241,0.7656,1.823,-1.885,2.158,1.085,0.8296,5.484
a,2,0.2067,0.0541,0.543,2.508,2.629,4.402,2.56,2.76,2.951,0.559,2.064,2.771,2.975,0.8794,-2.88,2.707,2.387,1.933,0.7627,-2.055,0.5776,-0.4973,-0.626,-3.42,1.278,-3.191,-3.959,-9.13,4.504,-13.7,0.8433,-3.26,0.543,2.508,2.223,3.828,-2.88,0.8794,1.352,1.933,2.387,-0.7334,0.5547,2.062,3.281,-3.191,-3.959,2.56,-0.626,-3.42,4.887,-3.438,0.8804,-3.842,-0.6113,-5.57,2.707,0.2065,-10.84,-3.996,1.403,1.278,0.7925,-7.742
a,2,4.15,3.46,4.266,4.64,2.73,3.83,3.105,2.543,1.824,3.979,3.172,1.486,1.784,6.04,7.215,1.892,1.467,-0.2029,2.064,-8.87,1.588,1.098,0.1487,6.242,1.617,3.451,12.15,6.25,8.1,-1.536,-0.176,5.77,4.266,4.64,2.605,4.625,7.215,6.04,3.979,-0.2029,1.467,3.244,1.672,2.23,2.14,3.451,12.15,3.105,0.1487,6.242,2.62,28.47,1.137,-1.604,-0.3533,14.34,1.892,-2.018,5.062,3.588,1.678,1.617,-0.2097,9.14
a,2,-2.826,-2.34,-2.756,-2.139,-6.36,-0.014244,-1.059,0.624,-1.583,-0.0804,-0.2144,1.905,0.9463,0.6216,-5.164,1.955,0.8467,1.889,0.866,1.567,0.8535,-0.0647,2.297,-1.396,1.216,0.4717,3.18,4.477,3.957,-2.15,-1.24,-3.664,-2.756,-2.139,-1.986,-0.1443,-5.164,0.6216,-2.328,1.889,0.8467,1.693,0.2708,-0.5625,-0.2993,0.4717,3.18,-1.059,2.297,-1.396,0.803,-1.352,-0.5137,0.342,-0.2363,-4.19,1.955,-1.583,1.214,-0.75,0.0004506,1.216,-1.309,-3.168
a,2,-4.086,-7.312,-4.824,-3.623,1.364,-2.717,-2.65,-2.12,-2.125,-4.52,-4.004,-2.87,-1.169,-4.383,-4.797,-1.564,-1.963,-5.863,-2.354,-3.855,-0.5576,-1.14,0.4424,18.67,-1.608,-3.932,-7.68,-16.34,-6.76,-2.273,-2.197,-10.81,-4.824,-3.623,-3.07,-2.732,-4.797,-4.383,-3.33,-5.863,-1.963,-4.395,-3.232,-0.9717,-2.02,-3.932,-7.68,-2.65,0.4424,18.67,0.742,-0.6133,-0.6626,-1.108,-6.09,-1.729,-1.564,-5.547,-6.684,-6.22,-0.7163,-1.608,-2.207,-6.016
a,2,-4.445,-7.46,-3.822,-5.32,11.78,-2.848,-2.371,-2.684,-0.865,-3.828,-1.0625,-1.211,0.6245,-4.098,-1.016,-0.4287,-0.375,-2.125,0.04788,-2.357,1.066,0.4636,-0.499,-6.816,1.215,-4.613,-4.59,-1.72,-1.078,-3.943,-6.16,-10.734,-3.822,-5.32,-1.356,-3.652,-1.016,-4.098,-5.023,-2.125,-0.375,-2.436,-0.6777,-1.944,-0.09686,-4.613,-4.59,-2.371,-0.499,-6.816,-0.3486,2.168,0.2822,-1.533,-0.6357,-4.74,-0.4287,-0.4858,-3.123,-3.473,1.831,1.215,-6.18,-8.17
a,2,1.77,2.076,2.068,2.623,0.99,1.565,0.887,0.0972,-1.323,-1.18,1.005,1.499,2.666,-2.156,-3.586,1.626,1.41,-3.691,-0.82,2.213,0.5576,0.6504,-1.617,-3.43,1.184,-5.746,-4.293,-10.38,0.674,-14.7,-8.78,9.11,2.068,2.623,2.55,0.666,-3.586,-2.156,2.037,-3.691,1.41,-2.05,-0.1884,-0.3193,2.412,-5.746,-4.293,0.887,-1.617,-3.43,-3.63,-9.516,1.787,-0.03305,-6.668,-14.84,1.626,-5.445,-5.496,-2.438,-1.804,1.184,-8.766,-11.336
a,2,0.8237,-1.331,0.577,-0.7446,-4.805,1.711,1.759,0.1776,1.882,-4.523,-1.148,0.1908,1.438,-6.137,-5.723,2.105,0.4993,-2.533,-3.465,-4.43,-1.82,-1.009,-2.744,-2.021,-0.3389,-7.027,-7.88,-10.17,0.04108,-6.754,-4.383,-0.1307,0.577,-0.7446,1.875,0.2852,-5.723,-6.137,1.082,-2.533,0.4993,-4.707,-2.504,0.4534,2.504,-7.027,-7.88,1.759,-2.744,-2.021,-3.154,-7.24,1.648,-1.0625,-0.1172,-3.732,2.105,-7.305,-7.08,0.939,-3.668,-0.3389,-4.33,-11.266
a,2,-1.211,-0.5806,-0.7607,-1.884,-3.867,-0.827,-1.15,-1.607,-1.418,-4.684,-3.197,-1.785,0.4724,-5.64,-2.246,-0.1355,-1.626,-3.895,-4.887,-5.68,-0.9326,-2.373,-3.633,-4.406,-0.9023,-5.355,-5.277,22.0,-1.073,-2.94,-5.938,-2.453,-0.7607,-1.884,-1.059,-1.68,-2.246,-5.64,-0.617,-3.895,-1.626,-4.586,-4.492,-1.23,-0.0369,-5.355,-5.277,-1.15,-3.633,-4.406,-4.71,-7.695,-1.201,-1.116,-5.543,-7.473,-0.1355,-4.113,-2.807,1.295,-1.667,-0.9023,-5.887,-6.652
a,2,23.36,22.78,18.12,17.33,18.33,13.47,14.19,6.16,8.93,0.562,5.523,3.809,3.242,1.817,-5.145,0.846,-0.3647,2.098,-6.805,-7.664,-5.992,-5.047,-4.156,-6.55,-5.465,-10.66,-16.36,-3.111,5.2,-29.14,-17.77,62.5,18.12,17.33,12.8,8.164,-5.145,1.817,24.67,2.098,-0.3647,-2.47,-4.773,7.76,8.57,-10.66,-16.36,14.19,-4.156,-6.55,-2.43,-12.2,8.18,-0.855,-10.49,-16.31,0.846,-17.03,-30.02,-9.59,-8.93,-5.465,-17.88,-2.29
a,2,0.1121,1.719,-0.3196,-0.0597,-2.95,-1.16,-1.909,-2.156,-2.041,-0.4717,-1.299,-2.188,-1.931,1.059,-1.507,-2.242,-1.836,-0.1009,-0.2905,0.11304,0.3523,-0.4438,-0.894,0.76,0.2773,1.197,-2.889,-5.312,0.85,0.506,0.557,2.799,-0.3196,-0.0597,-2.182,0.01444,-1.507,1.059,0.1823,-0.1009,-1.836,-1.806,-0.815,-1.4795,-1.866,1.197,-2.889,-1.909,-0.894,0.76,1.726,-0.697,0.2854,-1.755,0.1426,-0.265,-2.242,0.899,3.955,1.1045,1.868,0.2773,0.4795,2.96
a,2,-4.08,0.8013,-0.895,-5.445,-5.33,-7.33,-5.312,-5.27,-3.07,-3.818,-2.396,-3.848,-2.889,0.2988,-0.901,-3.402,-1.785,-3.219,3.098,1.958,1.957,2.06,-3.242,1.26,1.173,3.92,5.863,38.94,2.62,14.95,12.28,-8.14,-0.895,-5.445,-1.7,-7.61,-0.901,0.2988,-5.727,-3.219,-1.785,-1.713,-0.11127,-4.496,-5.105,3.92,5.863,-5.312,-3.242,1.26,3.95,8.21,-0.815,-1.168,8.14,11.98,-3.402,7.42,3.922,-1.757,4.805,1.173,12.25,-1.652
a,2,-2.17,-3.8,-2.863,-3.268,-1.156,-1.638,-0.8203,-1.011,-0.3276,-0.6294,-2.3,-1.548,-1.871,-1.604,1.195,-1.096,-2.285,-4.93,-0.5835,0.6636,0.6963,-0.161,0.6123,0.7153,-1.539,-0.945,2.271,-19.98,-3.906,5.484,3.848,-7.03,-2.863,-3.268,-2.268,-2.42,1.195,-1.604,-2.428,-4.93,-2.285,-1.314,-2.344,-0.4153,-1.802,-0.945,2.271,-0.8203,0.6123,0.7153,0.2175,2.658,-0.4895,-0.2634,2.576,-1.199,-1.096,-0.448,-4.52,19.58,-1.009,-1.539,3.85,-2.137
a,2,-2.84,-1.02,-2.02,-3.86,-0.65,-3.201,-1.931,-1.944,1.174,-3.451,-2.938,-2.812,-1.653,-3.52,-3.104,-1.481,-1.714,-1.4,-4.52,-3.29,-1.994,-2.357,0.1779,0.918,-3.154,-5.746,-1.1875,-12.8,-4.555,-11.9,-7.94,-6.14,-2.02,-3.86,-0.8184,-3.11,-3.104,-3.52,-3.303,-1.4,-1.714,-4.67,-2.41,-1.834,-1.109,-5.746,-1.1875,-1.931,0.1779,0.918,-3.896,-3.963,1.864,-0.4773,-6.387,-7.18,-1.481,-4.73,-13.58,-12.125,-4.03,-3.154,-7.867,-6.69
a,2,0.403,-1.66,0.562,-2.371,6.77,1.424,2.492,0.873,4.598,0.256,1.513,-0.618,1.413,-3.16,3.229,0.422,1.867,-0.1247,-0.841,-4.16,-1.203,-2.283,1.51,-28.2,-3.271,-5.035,1.857,27.06,-9.6,-4.543,-0.854,-7.293,0.562,-2.371,3.717,-0.1674,3.229,-3.16,-0.152,-0.1247,1.867,-4.12,0.886,2.982,2.996,-5.035,1.857,2.492,1.51,-28.2,-1.548,-0.9014,1.128,0.3464,-7.76,-8.664,0.422,-2.201,-11.31,2.82,-3.994,-3.271,-0.8706,-4.5
a,2,-4.71,-3.64,-8.06,-2.664,-6.586,-4.457,-5.324,-1.891,-6.98,0.505,-1.9375,-2.87,-1.4795,2.256,-0.5713,-2.014,-2.396,-2.357,-1.927,3.717,0.001884,-0.3406,-1.453,2.46,-3.18,7.6,-1.645,-1.946,-2.81,0.82,0.2244,20.25,-8.06,-2.664,-4.96,-4.195,-0.5713,2.256,-4.566,-2.357,-2.396,-0.9707,-0.939,-3.771,-5.703,7.6,-1.645,-5.324,-1.453,2.46,-1.919,3.791,0.0403,-0.0888,-0.9507,5.23,-2.014,-3.875,0.962,-1.333,-1.846,-3.18,0.3435,2.148
a,2,10.07,9.84,11.984,9.555,7.742,6.746,7.42,4.75,4.24,7.78,8.875,0.07074,2.02,9.33,9.51,-1.022,3.963,1.313,7.793,10.1,4.086,0.719,5.047,5.945,-0.9204,11.03,8.875,7.406,6.92,6.996,9.37,29.38,11.984,9.555,8.055,5.723,9.51,9.33,9.805,1.313,3.963,5.883,9.26,3.916,3.938,11.03,8.875,7.42,5.047,5.945,6.965,8.805,1.584,0.4219,8.52,7.555,-1.022,4.707,8.055,4.85,5.15,-0.9204,9.484,12.78
a,2,1.104,-0.48,1.868,-2.111,0.706,-0.8267,-0.1855,-3.385,0.1508,-4.11,2.004,-3.176,1.004,-4.664,-0.4883,-1.797,2.5,-5.453,5.574,-5.863,4.734,-0.4653,6.73,-2.238,-1.838,-4.61,-0.8237,2.562,7.637,-4.65,-1.242,-1.6045,1.868,-2.111,1.992,-3.521,-0.4883,-4.664,-0.137,-5.453,2.5,-2.902,3.08,-1.98,0.903,-4.61,-0.8237,-0.1855,6.73,-2.238,8.9,0.04428,2.133,-2.838,2.277,-3.092,-1.797,4.62,-4.797,2.918,7.336,-1.838,-1.201,-2.59
a,2,-1.317,-1.413,-4.44,-1.356,-0.3884,-0.2605,0.1761,-1.592,-0.695,-2.463,-3.79,-0.68,1.275,-1.975,-5.527,0.784,1.18,-0.9326,-3.73,-6.246,-1.564,-3.896,-2.826,-6.492,-2.473,-4.043,-4.12,-10.64,-7.98,-11.016,-9.22,-11.836,-4.44,-1.356,-4.492,-1.536,-5.527,-1.975,-1.417,-0.9326,1.18,-4.773,-2.832,0.3103,1.656,-4.043,-4.12,0.1761,-2.826,-6.492,-8.13,-9.81,0.858,-2.045,-10.38,-11.32,0.784,-6.414,-9.67,-7.383,-4.477,-2.473,-9.14,-5.383
a,2,-5.203,-4.664,-5.445,-2.29,-3.764,-2.805,-2.436,-2.262,-3.38,-3.621,-4.58,-1.947,-1.178,-5.85,-8.305,-1.217,-4.473,-4.25,-5.066,-7.984,-1.069,-1.4,-2.984,-4.598,2.307,-8.555,-7.453,-5.312,-5.24,-10.12,-9.37,-14.24,-5.445,-2.29,-4.125,-1.062,-8.305,-5.85,-4.477,-4.25,-4.473,-9.71,-4.18,-1.33,-1.442,-8.555,-7.453,-2.436,-2.984,-4.598,-6.72,-7.414,-1.106,-2.033,-9.21,-11.41,-1.217,-3.102,-8.836,-2.992,-2.547,2.307,-9.29,-16.16
a,2,6.668,8.586,4.234,11.04,6.03,9.3,7.105,9.91,5.566,8.195,-1.118,3.656,1.431,10.65,-0.328,2.678,1.446,7.73,-2.195,4.56,-2.043,0.768,-1.261,2.441,-0.6074,7.72,-1.895,4.414,2.09,6.945,5.836,12.516,4.234,11.04,1.258,12.85,-0.328,10.65,7.527,7.73,1.446,6.406,-1.11,8.26,4.758,7.72,-1.895,7.105,-1.261,2.441,-1.622,4.93,-0.315,0.805,3.271,5.55,2.678,2.21,4.184,2.857,0.2284,-0.6074,5.742,2.215
a,2,6.824,5.0,-8.31,1.613,1.007,6.438,4.926,-8.47,-1.563,2.139,-0.3352,4.57,1.273,4.367,-0.4614,3.143,-1.975,-0.0742,0.9766,5.543,-2.574,1.42,-0.1447,2.959,-10.45,10.9,2.85,3.629,1.676,6.33,4.035,-14.1,-8.31,1.613,-0.514,5.11,-0.4614,4.367,6.48,-0.0742,-1.975,1.728,0.8066,3.22,5.63,10.9,2.85,4.926,-0.1447,2.959,-0.07184,5.516,-0.05167,0.598,4.496,8.8,3.143,2.637,5.43,-0.6807,-1.543,-10.45,3.916,-16.17
a,2,-8.78,-9.28,-5.684,-9.27,-6.56,-5.723,-6.043,-5.023,-5.027,-5.31,-7.152,-2.764,-2.504,-8.37,-10.06,-1.451,-4.688,-4.89,-6.805,-6.3,-0.0981,-0.3872,-2.648,-2.998,-0.459,-7.77,-8.42,-5.023,-5.11,-7.895,-9.14,-16.89,-5.684,-9.27,-6.266,-4.773,-10.06,-8.37,-7.832,-4.89,-4.688,-4.926,-7.2,-4.02,-3.863,-7.77,-8.42,-6.043,-2.648,-2.998,-6.816,-5.406,-0.539,-1.477,-8.26,-8.516,-1.451,-3.549,-9.41,-2.03,-1.567,-0.459,-9.12,-10.93
a,2,-9.85,-9.43,-12.34,-10.36,-9.7,-9.195,-9.02,-9.89,-8.82,-6.742,-4.31,-5.883,-3.44,-8.62,-6.64,-5.035,-3.555,-6.06,1.438,-1.587,4.062,1.531,3.264,0.4824,3.598,-5.457,-1.827,0.7607,0.805,-4.137,-3.654,-8.69,-12.34,-10.36,-9.58,-10.4,-6.64,-8.62,-8.92,-6.06,-3.555,-3.459,-0.1372,-8.945,-7.31,-5.457,-1.827,-9.02,3.264,0.4824,1.485,-0.3508,0.7593,-1.041,-3.322,-2.959,-5.035,1.112,-7.383,3.408,4.305,3.598,-3.727,-10.016
a,2,-5.047,-3.916,-11.26,-3.455,-4.18,-1.127,-2.22,-0.1602,-4.62,-1.186,-8.18,0.624,-1.356,-1.724,-12.87,0.252,-5.28,-0.681,-6.29,-3.379,-0.837,0.455,-2.543,0.137,-0.562,-5.27,-9.31,-5.133,-4.38,-9.1,-7.363,-14.54,-11.26,-3.455,-7.97,0.3452,-12.87,-1.724,-4.605,-0.681,-5.28,0.3125,-6.664,0.3284,-1.583,-5.27,-9.31,-2.22,-2.543,0.137,-5.266,-3.92,-0.747,0.678,-7.176,-10.66,0.252,-1.568,-6.703,-1.999,-2.531,-0.562,-7.33,-17.39
a,2,-7.75,-8.39,-6.293,-9.68,-6.633,-8.14,-7.305,-8.2,-4.0,-7.883,-2.55,-2.475,-0.4092,-8.664,-5.816,-0.7373,-0.845,-6.76,-2.693,-5.832,0.08905,-1.617,-1.95,-2.725,-5.703,-8.09,-3.852,-5.996,-5.484,-10.25,-8.56,-10.05,-6.293,-9.68,-6.05,-11.03,-5.816,-8.664,-7.875,-6.76,-0.845,-5.95,-1.603,-6.797,-4.023,-8.09,-3.852,-7.305,-1.95,-2.725,-4.535,-6.08,0.9014,-1.385,-7.645,-10.74,-0.7373,-7.37,-6.176,-3.355,-3.07,-5.703,-8.484,-10.76
a,2,-5.41,-6.31,-4.723,-5.406,-4.74,-6.85,-5.812,-5.816,-3.818,-4.63,-2.744,-4.215,-1.516,-4.113,-4.344,-4.21,-2.396,-4.824,-1.465,-4.207,2.21,2.287,0.911,-0.2333,2.984,-2.371,-3.998,0.8677,-0.3645,-3.531,-2.4,-14.03,-4.723,-5.406,-2.63,-6.547,-4.344,-4.113,-6.188,-4.824,-2.396,-3.822,-1.598,-5.88,-4.344,-2.371,-3.998,-5.812,0.911,-0.2333,-1.7705,0.701,0.6685,-1.221,-4.516,-2.848,-4.21,-0.3406,-2.8,2.488,1.674,2.984,-2.355,-11.16
a,2,-6.4,-7.297,-4.8,-9.32,-3.895,-5.277,-3.777,-5.836,0.846,-7.87,-4.902,-1.404,-0.1724,-11.7,-9.875,-0.4045,0.249,-4.05,-3.203,-9.18,-0.1866,-1.964,-1.219,-6.137,3.379,-11.54,-7.69,-8.7,-5.43,-11.7,-9.56,-18.08,-4.8,-9.32,-4.85,-9.17,-9.875,-11.7,-6.504,-4.05,0.249,-5.086,-4.543,-3.08,-1.037,-11.54,-7.69,-3.777,-1.219,-6.137,-4.97,-9.914,1.3125,-1.699,-8.516,-15.51,-0.4045,-7.3,-12.56,-4.695,-2.293,3.379,-9.64,-14.1
a,2,-4.473,-5.367,-4.336,-7.01,-3.908,-4.52,-4.473,-4.812,-2.37,-5.887,-5.7,-3.61,-1.891,-6.598,-9.27,-2.488,-0.888,-3.943,-5.195,-6.0,0.576,-1.092,-0.436,-5.715,3.113,-8.17,-9.89,-5.832,-3.941,-9.125,-7.934,-11.03,-4.336,-7.01,-5.24,-5.137,-9.27,-6.598,-4.59,-3.943,-0.888,-3.117,-5.56,-4.14,-2.814,-8.17,-9.89,-4.473,-0.436,-5.715,-6.29,-8.14,0.00447,-2.164,-8.8,-12.73,-2.488,-5.234,-7.84,-1.986,-0.8716,3.113,-8.055,-17.77
a,2,-5.5,-4.043,-4.273,-4.195,-5.035,-4.57,-4.066,-4.395,-7.848,-2.334,-6.12,-2.023,-2.264,-2.371,-9.586,-1.887,-4.2,-2.965,-2.55,-1.598,0.6436,1.273,-1.153,0.556,-0.7856,-0.856,-4.625,-1.137,-1.687,-4.75,-3.623,-21.31,-4.273,-4.195,-7.11,-4.188,-9.586,-2.371,-4.34,-2.965,-4.2,1.862,-3.355,-3.26,-3.37,-0.856,-4.625,-4.066,-1.153,0.556,-3.34,-0.3167,-1.979,-0.6846,-3.383,-3.617,-1.887,0.747,-5.812,0.7075,-0.1652,-0.7856,-3.568,-9.195
a,2,-9.86,-10.64,-9.13,-12.0,-9.8,-10.664,-9.89,-11.625,-8.875,-10.69,-8.64,-6.14,-5.996,-12.914,-11.02,-5.926,-8.15,-10.88,-6.273,-6.94,0.4019,-0.989,-2.44,-2.756,-0.63,-8.72,-7.586,-1.169,-2.326,-5.598,-4.965,-20.1,-9.13,-12.0,-9.266,-12.21,-11.02,-12.914,-9.94,-10.88,-8.15,-8.625,-6.434,-10.24,-8.5,-8.72,-7.586,-9.89,-2.44,-2.756,-5.625,-3.145,-1.11,-3.596,-7.414,-3.723,-5.926,-1.946,-4.77,0.6704,-0.5347,-0.63,-4.57,-9.32
a,2,-1.102,-1.33,-2.152,-3.514,0.412,1.567,1.576,0.2842,-3.43,-4.2,-9.09,1.927,-0.9985,-5.7,-11.52,1.815,-2.516,0.3184,-7.914,-3.469,-3.596,-1.406,-4.996,-1.234,-1.23,-4.227,-8.68,-6.027,-6.816,-7.324,-6.836,-14.61,-2.152,-3.514,-6.992,-3.451,-11.52,-5.7,-0.224,0.3184,-2.516,-2.387,-9.03,2.84,1.369,-4.227,-8.68,1.576,-4.996,-1.234,-8.89,-5.785,-1.732,-0.7466,-9.79,-8.8,1.815,-5.145,-5.42,-3.053,-5.44,-1.23,-6.875,-14.266
a,2,5.89,6.137,6.773,7.156,2.238,1.376,2.398,0.943,1.223,2.826,2.664,-0.551,0.1451,5.56,3.746,-0.4873,-0.2666,-2.664,0.9956,5.754,0.915,2.627,0.4414,4.14,0.3765,7.28,2.908,5.5,2.4,5.21,4.188,9.695,6.773,7.156,2.955,2.596,3.746,5.56,5.59,-2.664,-0.2666,4.875,2.154,0.1965,-0.1342,7.28,2.908,2.398,0.4414,4.14,2.92,8.13,-0.3757,-0.0932,2.457,8.586,-0.4873,2.629,3.898,4.133,1.79,0.3765,4.26,13.05
a,2,-7.316,-7.23,-7.094,-7.094,-8.11,-8.484,-8.555,-9.48,-7.145,-4.47,-2.752,-5.66,-4.027,-1.887,-1.685,-4.65,-2.887,-4.555,3.729,-0.684,2.568,1.448,4.426,0.724,2.934,1.152,2.242,1.668,4.18,-0.6016,1.988,-9.91,-7.094,-7.094,-8.06,-9.42,-1.685,-1.887,-7.98,-4.555,-2.887,-1.865,2.246,-8.94,-7.492,1.152,2.242,-8.555,4.426,0.724,3.451,0.878,0.2275,-1.202,3.594,-1.117,-4.65,4.508,4.91,3.1,3.834,2.934,2.215,-1.453
a,2,1.612,-0.4053,2.152,-1.447,-0.2429,-0.7515,-0.2847,-0.484,-1.74,0.3403,-1.712,-0.4575,-1.978,0.10956,-1.57,-0.5938,-5.418,-4.34,-8.77,1.199,-3.209,0.3418,-6.535,2.457,-2.053,1.904,-5.953,-1.176,-4.54,-2.934,-2.172,-22.7,2.152,-1.447,0.3213,2.973,-1.57,0.10956,0.1272,-4.34,-5.418,-1.493,-4.94,-0.4185,-1.587,1.904,-5.953,-0.2847,-6.535,2.457,-9.7,0.3247,-2.596,-0.817,-4.984,-2.408,-0.5938,-1.248,-0.721,-0.783,-4.938,-2.053,-2.234,-1.961
a,2,-0.4087,-1.737,0.4204,-2.764,2.938,0.9004,1.39,-0.4792,6.523,-3.732,0.566,-0.04495,1.971,-6.2,-2.088,1.044,5.953,-1.979,-6.043,-6.94,-2.05,-3.08,-2.508,-7.957,2.602,-11.945,-9.375,-11.52,-9.78,-14.81,-13.234,-12.266,0.4204,-2.764,5.71,-0.848,-2.088,-6.2,-0.4775,-1.979,5.953,-7.746,-4.098,1.496,4.37,-11.945,-9.375,1.39,-2.508,-7.957,-9.88,-12.39,0.793,-2.193,-14.086,-17.62,1.044,-8.28,-10.07,-6.414,-5.957,2.602,-13.31,-10.59
a,2,-2.604,-1.512,-3.918,-0.4094,-4.098,-4.04,-4.07,-5.28,-3.256,-4.438,-3.414,-3.379,-1.106,-4.11,-4.508,-1.49,-1.367,-3.482,-2.96,-6.164,0.3213,-2.188,-1.711,-5.945,0.3293,-8.84,-5.266,-9.586,-7.566,-14.5,-11.05,-7.465,-3.918,-0.4094,-5.266,-3.264,-4.508,-4.11,-2.686,-3.482,-1.367,-2.63,-2.592,-4.445,-3.18,-8.84,-5.266,-4.07,-1.711,-5.945,-6.72,-10.414,0.414,-2.453,-10.766,-16.03,-1.49,-7.11,-10.984,-4.145,-2.648,0.3293,-11.125,-8.65
a,2,-10.195,-9.92,-13.07,-8.945,-5.387,-5.24,-5.047,-4.656,-3.941,-6.07,-9.516,-1.324,-1.925,-8.7,-14.266,-0.2822,-3.754,-4.996,-8.625,-8.555,-1.823,-2.95,-4.03,-6.8,-2.143,-11.83,-15.27,-12.01,-9.03,-16.05,-13.35,-25.23,-13.07,-8.945,-6.707,-6.02,-14.266,-8.7,-9.11,-4.996,-3.754,-9.91,-8.91,-2.68,-0.8164,-11.83,-15.27,-5.047,-4.03,-6.8,-10.516,-12.66,-1.144,-1.667,-15.195,-17.95,-0.2822,-8.94,-11.484,-6.67,-4.63,-2.143,-13.45,-20.58
